foodCategory,images,rating,visitReviewCount,blogReviewCount,review
"칼국수,만두","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_211%2F154873275140099i9o_JPEG%2FksxulD_rDMHOmZ5Ru-AcyFVu.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_239%2F1548732991190IHTwj_JPEG%2FvQTgCV64iPolSbWr02ZBED21.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190531_76%2F1559294923197O31Id_JPEG%2FJ3M1cK-deeuaOjmHkhab8-BG.jpg""']",4.06,34,76,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"해물,생선요리","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190428_268%2F1556416870680L1AcX_JPEG%2Fr59AcrXIF-7UVEo23INQR94e.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190428_149%2F1556416894399ioSad_JPEG%2Fe3p-DOSa_Dhdd4JBHod3NqT0.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190508_138%2F1557303691789g4SFi_JPEG%2Ff9UQNZVKfCksgNhK3BGtzrij.jpg""']",4.71,3152,399,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
차,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_119%2F1609688765871Ey5Kh_JPEG%2FBVppEI9wIloxQ1lQEalIBSLh.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_87%2F1609688757633XKxT9_JPEG%2F2qUu7T_uWdVFQfYXx582YU29.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_121%2F1609688762408uPRRw_JPEG%2FTz-306QP-9bsNAkg9Q8L3T1X.jpg""']",4.51,512,13,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
빙수,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190404_173%2F15543451930475bTxe_JPEG%2F6K88zaEVgQrfCORgELSYJ5N7.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190404_103%2F1554345201395FHuaz_JPEG%2F-9jNHDQJq-iabxL8UN8FliFH.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190404_95%2F1554345209550GQ339_JPEG%2FfUGHMCvLNVmXM2ID7bLvC_2Y.jpg""']",4.51,133,14,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
종합분식,[],x,75,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,[],x,554,27,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
종합분식,[],4.23,102,2,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
국수,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_15%2F1641516970547xKxsP_JPEG%2F99.jpg""']",x,4517,36,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
종합분식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230106_9%2F1673006395947Lvqqw_JPEG%2FCYMERA_20220730_153703.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230106_184%2F1673006376071NbE7t_JPEG%2FCYMERA_20220730_155055.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230106_81%2F1673006270185tq7NN_JPEG%2F20220413_151522.jpg""']",4.53,67,8,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
햄버거,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230829_137%2F1693282401170BAq7o_PNG%2F%25B7%25CE%25B0%25ED_%25C1%25A4%25B9%25E6%25C7%25FC.png""']",x,92,6,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221020_207%2F1666231982203dwPmy_JPEG%2F20190902_151526.jpg""']",x,31,11,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
라면,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240116_210%2F1705413447019vxzzX_JPEG%2FIMG_8512.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240116_120%2F1705413544094TSft5_PNG%2FIMG_7785.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240116_50%2F1705413543276On2Mq_JPEG%2FIMG_7996.jpeg""']",4.56,313,156,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_158%2F1620301464187d6uVp_JPEG%2F2pgITq3PBADGlHOj3-shtGvi.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_57%2F1655369500697fchOd_JPEG%2FKakaoTalk_20220419_223056812.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_98%2F1655369500731VHvTD_JPEG%2FKakaoTalk_20220429_145218894.jpg""']",4.55,458,251,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190914_170%2F1568449762433K86v8_JPEG%2FOpv3meaId3UuKQhcxut_6xDX.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190914_290%2F1568450008712Dkf58_JPEG%2F7DX7wkndeKe1F1w0rV_i5If4.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190914_91%2F1568450024552BxyhK_JPEG%2F81V74KR26JC57-BV3SgT8jwI.jpeg.jpg""']",x,80,48,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_68%2F17004074417304b0Bg_JPEG%2FIMG_7357.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_274%2F1708642922830lRNwn_JPEG%2FIMG_4096.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_127%2F17086429227230Ge74_JPEG%2FIMG_3818.jpeg""']",x,363,263,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
일식당,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190415_17%2F15553281739919EBLi_JPEG%2FyI9Lnz0neLvV5-m9Xt91WZ2B.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221116_86%2F1668586506494JiOaf_JPEG%2FAABA68C4-BE14-48CB-B000-B1E3D532FF68.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190425_250%2F1556181032445AEfVX_JPEG%2FYShaFZyO_A0lSjiVOyifnvsX.jpg""']",4.76,89,105,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240201_101%2F1706745807775VpGe4_JPEG%2FSNS%25B1%25E2%25C5%25B8_%25B3%25D7%25C0%25CC%25B9%25F6%25C3%25A4%25B3%25CE_%25B5%25E5%25B8%25B5%25C5%25B7%25BF%25E4%25B0%25C5%25C6%25AE.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231221_241%2F1703118776404e9UGL_JPEG%2F%25B5%25FE%25B1%25E2_%25B3%25D7%25C0%25CC%25B9%25F6_%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230130_132%2F1675068602302YgoXp_JPEG%2FSNS%25B1%25E2%25C5%25B8_SNS_morebetter.jpg""']",4.44,258,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240220_102%2F17083850481698i0vT_PNG%2F1673837847352.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240220_266%2F1708385005765n2JLN_PNG%2F1700901345568.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240220_184%2F1708384979296UOOKI_JPEG%2F20231217_161213.jpg""']",4.75,172,10,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
햄버거,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240207_300%2F1707268553325GfUKX_PNG%2F%25BA%25F1%25BA%25F6.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231107_165%2F1699339268581y67PC_JPEG%2F5._231012-%25B1%25F8%25B5%25C5%25C8%25C4-%25C7%25CF%25B4%25DC%25B9%25E8%25B3%25CA.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231107_4%2F1699339261727waYoC_JPEG%2F%25BB%25F5%25BF%25EC.jpg""']",4.2,637,19,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트",[],x,2,26,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190424_47%2F1556095273974m0Fog_JPEG%2FTYPneiMEbnqbXmk5URGeG2tV.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190424_194%2F1556095277319tiSR4_JPEG%2FxKZpFvf5UX-R0ONF90FeE2Fp.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190424_209%2F1556095280437sCaYf_JPEG%2FvN9nz8dui6xyeSvBDt_L0TA6.jpg""']",4.48,1395,64,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200517_178%2F1589691563590mejYt_JPEG%2FqRGqnvAku6wnqoCetv158LnP.JPG.jpg""']",x,72,28,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
빙수,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200428_224%2F1588063133176YDOMh_JPEG%2FTebotwEmbhljqxVjC8TEY986.jpg""']",4.27,82,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트",[],x,9,1,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
차,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230612_287%2F1686558539225Vs1Cp_JPEG%2F%25B0%25F8%25C2%25F7_%25B7%25CE%25B0%25ED.jpg""']",x,336,8,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
펜션,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160323_255%2F1458724803274lSrEY_PNG%2F13__1.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160323_3%2F14587248034521UiKO_PNG%2F13__3.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160326_207%2F1458963378771Se9M0_JPEG%2F176276526638586_2.jpeg""']",4.97,35,14,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_109%2F1586670304606DrOsl_JPEG%2FMAlHudjUxMas-A_Ye9Bk85iE.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200417_40%2F1587104317646YQnk8_JPEG%2F8k0tLYxgyu5YdlzPICGGubvt.jpg""']",4.29,209,2,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
햄버거,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200308_232%2F1583656929224IMiGN_JPEG%2FvbqkUr_UftqBpnPjNQoL-xM8.jpeg.jpg""']",4.46,233,16,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230811_239%2F1691740230416VXYPV_JPEG%2FIMG_2070.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230811_236%2F169174023047915LFn_JPEG%2FIMG_2840.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230811_253%2F16917402304192VEn3_JPEG%2F%25BC%25D2%25B1%25DD%25BB%25A7_%25BB%25E7%25C1%25F8.""']",4.68,670,210,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_185%2F1691982893226iNIJW_JPEG%2FIMG_3860.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231224_174%2F1703419189546WrJMN_JPEG%2FIMG_6292.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231224_59%2F170341918958896SNL_JPEG%2FIMG_6352.jpeg""']",4.7,385,46,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191031_141%2F1572506087888Pbh3Q_JPEG%2F-quCh89FlcdFjVSpJ5amapht.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191031_222%2F1572506097159FRsJV_JPEG%2FdGjO3t7mT1hw9-tDIjF8OCrb.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191031_9%2F1572506111343kAwqN_JPEG%2F2SHQi6lCBrncs0_S-rFQQgAq.jpg""']",4.62,490,537,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"키즈카페,실내놀이터","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_218%2F1655486353085pSqnV_JPEG%2FKakaoTalk_20220618_021834648.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190702_58%2F15620689449023tlb4_JPEG%2FlLVJMy6hPaWj6POBr8fzRGiv.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_108%2F1655486353031Vhxyc_JPEG%2FKakaoTalk_20220618_021834648_01.jpg""']",x,1048,123,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"서핑,윈드서핑","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190602_48%2F1559432041117WuoCA_JPEG%2FIpBdWVas_qvuQrDVKuHOZGb8.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220709_282%2F1657339535164D12io_JPEG%2FKakaoTalk_20220709_130256814.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230623_136%2F1687492088729R0swA_JPEG%2F%25BD%25BA%25B4%25A9%25C4%25F0%25B8%25B5.jpg""']",4.79,619,239,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190701_234%2F1561942676255IbWwn_JPEG%2FBxbUimPVePZQdfDj1_GmQGJS.JPG.jpg""']",x,601,15,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221112_175%2F1668248996226goEUH_JPEG%2F16685970-58E4-4F4D-B5ED-FD301BCD39B7.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221112_179%2F1668248978090kf2q6_JPEG%2F92FA76B1-695D-4AF4-B303-B9E2248616B1.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221112_249%2F16682489546916DLgB_JPEG%2FD1F96525-A76E-4035-AFE7-DF8703CF9653.jpeg""']",x,28,34,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_254%2F1629943348395DaVal_JPEG%2F9iGJ7umgVA7O-jF0P-t9KikL.JPG.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_95%2F1629943347910QrieW_JPEG%2FCkyFEXw-MM3pUL-3u9vUb8Z7.JPG.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_181%2F162994334782197g4J_JPEG%2FEE6_MOaKxN_a_2_GypM1jG_m.JPG.jpg""']",4.54,484,595,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_140%2F1631874789155y0rtC_JPEG%2FOp3l5jOaC-DO1Rw5JQjbEzaz.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221205_51%2F1670208719871imCYd_JPEG%2F20201130_104950.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221205_222%2F1670208720203tXJRl_JPEG%2F20201128_094939.jpg""']",4.59,547,92,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
차,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230607_294%2F1686143113265FuH8t_JPEG%2F92B90B88-38A6-4099-AC3E-853D026CE85F.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230607_175%2F16861431147079UPca_JPEG%2FIMG_2961.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200216_261%2F1581841831749PbAxp_JPEG%2FKakaoTalk_Photo_2020-02-16-17-29-19.jpeg""']",x,247,198,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190604_261%2F15596346170793xYCI_JPEG%2Fe_Ifj37qXW58NTnttvVB8l1h.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190604_91%2F15596350680200XzfI_JPEG%2FkhKOxiIFzHCRUYFkLFjYnjG9.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190604_251%2F1559635075428ANlfR_JPEG%2FExKB1zGq6qfNHiAg_2mjmxS-.jpeg.jpg""']",4.36,62,48,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"키즈카페,실내놀이터","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190523_49%2F15586048892759JPJF_JPEG%2FN3e6lvcP-xoSKp6NyMZc-0Jw.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190523_72%2F1558604834718dgNan_JPEG%2FogYXbi1RFteb0zuZd_vzUDOl.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190523_283%2F1558604895207Iedrx_JPEG%2Fycwt00xoIKls6riPShGu_HPz.jpg""']",x,117,80,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
