,lat,lng
2976,33.4864999,126.4920812
2977,33.4240450,126.4053118
2978,33.4876380,126.4317565
2979,33.4594057,126.3351637
2980,33.5355747,126.8194008
2981,33.5209966,126.7882712
2982,33.4671047,126.3365065
2983,33.4983228,126.5296652
2984,33.4938815,126.5378176
2985,33.4875172,126.5374265
2986,33.4865584,126.4742158
2987,33.5542305,126.8002670
2988,33.5275303,126.8539840
2989,33.4938144,126.5377188
2990,33.5310361,126.6833102
2991,33.4717219,126.5459905
2992,33.4910840,126.4272993
2993,33.4777533,126.4793272
2994,33.4936890,126.5470222
2995,33.4880423,126.4753229
2996,33.5005806,126.5163784
2997,33.5090352,126.5174843
2998,33.4912497,126.5926008
2999,33.4917665,126.4957930
3000,33.4995386,126.5359668
3001,33.5254306,126.5870803
3002,33.5024224,126.5376656
3003,33.5176195,126.5197730
3004,33.4857306,126.4324428
3005,33.5144324,126.5241594
3006,33.5123799,126.5186189
3007,33.4827739,126.4130766
3008,33.5079538,126.5414298
3009,33.5114059,126.5319296
3010,33.4874686,126.4920847
3011,33.4958939,126.5268220
3012,33.4667084,126.3364846
3013,33.4917907,126.5276608
3014,33.5161980,126.9576452
3015,33.5060424,126.5419859
3016,33.4869665,126.4924244
3017,33.5147888,126.5296562
3018,33.5411517,126.6677052
3019,33.3039555,126.1796337
3020,33.4987981,126.5312881
3021,33.4896350,126.4773843
3022,33.5029907,126.5418598
3023,33.4984332,126.6550209
3024,33.5167823,126.5189697
3025,33.4912933,126.4803518
3026,33.4970297,126.4496695
3027,33.5168359,126.5156033
3028,33.5132796,126.5385996
3029,33.4715553,126.5078505
3030,33.5161754,126.5260399
3031,33.4886640,126.4759527
3032,33.5155296,126.5131663
3033,33.5097514,126.5045522
3034,33.4867628,126.4921149
3035,33.5019748,126.5432590
3036,33.4972310,126.5379713
3037,33.5223742,126.8834164
3038,33.5558904,126.7559176
3039,33.4145053,126.2664781
3040,33.5232349,126.8560575
3041,33.5122470,126.5261767
3042,33.5005245,126.5488770
3043,33.4694275,126.4878617
3044,33.5208948,126.5854098
3045,33.4447815,126.3064566
3046,33.4864384,126.4847560
3047,33.4823015,126.4863705
3048,33.4868916,126.4324035
3049,33.5396391,126.6740689
3050,33.4997139,126.5286775
3051,33.4130601,126.2693652
3052,33.4924840,126.5447719
3053,33.3854824,126.2270356
3054,33.4111069,126.2655111
3055,33.5064802,126.5416486
3056,33.5213933,126.5830391
3057,33.2974297,126.1950582
3058,33.5103138,126.4826533
3059,33.4939073,126.5419027
3060,33.4969926,126.5180438
3061,33.4841980,126.4291879
3062,33.5129256,126.5055168
3063,33.5061906,126.4666223
3064,33.4657023,126.6114627
3065,33.4901755,126.4956511
3066,33.4750148,126.5457470
3067,33.4772830,126.3592192
3068,33.5216150,126.5671451
3069,33.4917678,126.4723331
3070,33.5037898,126.4636298
3071,33.4762821,126.4772600
3072,33.4851487,126.4920272
3073,33.5021624,126.5271762
3074,33.4988322,126.5221473
3075,33.4795343,126.4903711
3076,33.4772919,126.4895100
3077,33.5113513,126.5179038
3078,33.4994320,126.5241569
3079,33.4948683,126.4584564
3080,33.4941782,126.5458761
3081,33.4907960,126.4780837
3082,33.4772921,126.4898774
3083,33.4922112,126.4767897
3084,33.4890787,126.4865550
3085,33.4749216,126.5474663
3086,33.5125380,126.5113853
3087,33.5123579,126.5429884
3088,33.5147384,126.5754781
3089,33.4867167,126.4739735
3090,33.4885507,126.4911201
3091,33.4157427,126.3143332
3092,33.4918294,126.5294666
3093,33.4871117,126.4927464
3094,33.5000325,126.5213236
3095,33.4874582,126.4904394
3096,33.4938365,126.4450259
3097,33.4889671,126.4896863
3098,33.5028649,126.5279860
3099,33.3568052,126.2948030
3100,33.5121929,126.5258880
3101,33.4965595,126.5263283
3102,33.4993629,126.4633445
3103,33.4975421,126.5388693
3104,33.3193111,126.1707415
3105,33.5373115,126.6383287
3106,33.4938470,126.4321271
3107,33.5425103,126.6692460
3108,33.4813423,126.4829050
3109,33.4657440,126.3268428
3110,33.5543749,126.7906400
3111,33.4626895,126.6604593
3112,33.4867170,126.4814398
3113,33.4796516,126.4900088
3114,33.5322719,126.8465058
3115,33.4628556,126.4180802
3116,33.4837453,126.4975613
3117,33.4976132,126.5305190
3118,33.5091904,126.5333189
3119,33.4854675,126.4976666
3120,33.5435956,126.6611673
3121,33.4914364,126.5439438
3122,33.5167535,126.5794439
3123,33.4964264,126.5353608
3124,33.4875758,126.4959452
3125,33.4839200,126.4907134
3126,33.5555198,126.7960311
3127,33.5041190,126.5127537
3128,33.5137391,126.5265911
3129,33.4881905,126.5367818
3130,33.4919136,126.4768543
3131,33.4031371,126.2525622
3132,33.4912289,126.4850723
3133,33.5046918,126.5164081
3134,33.5256920,126.8546547
3135,33.4907671,126.4935068
3136,33.4985915,126.5312362
3137,33.5130417,126.5058502
3138,33.4878767,126.4841483
3139,33.4922572,126.4948128
3140,33.4809058,126.4057480
3141,33.5245287,126.5873068
3142,33.4907930,126.4929710
3143,33.4885673,126.5354902
3144,33.4931059,126.5460805
3145,33.5080577,126.5243437
3146,33.4877525,126.4905375
3147,33.4381955,126.2968337
3148,33.4167955,126.2639058
3149,33.5413084,126.6647324
3150,33.4497832,126.3070878
3151,33.4902439,126.4387292
3152,33.5043061,126.5304005
3153,33.5046707,126.5422768
3154,33.4810077,126.4038250
3155,33.5156510,126.5263580
3156,33.5546573,126.7914964
3157,33.5582649,126.7345718
3158,33.4977461,126.5258915
3159,33.5200784,126.5731116
3160,33.4991006,126.5296742
3161,33.4355262,126.4219632
3162,33.4927417,126.4999043
3163,33.5415665,126.6645954
3164,33.4488609,126.3041201
3165,33.4829205,126.4124665
3166,33.5119115,126.5123414
3167,33.4870628,126.5292364
3168,33.4919599,126.4977604
3169,33.5185233,126.4902782
3170,33.4869647,126.4825006
3171,33.4221176,126.6755199
3172,33.5165235,126.5051253
3173,33.4890763,126.4795722
3174,33.5236370,126.8548548
3175,33.4761245,126.5487306
3176,33.4989607,126.5290973
3177,33.5582322,126.7371770
3178,33.4848217,126.4291874
3179,33.4875462,126.4807573
3180,33.4995986,126.5288676
3181,33.4123759,126.2648132
3182,33.4826561,126.4944927
3183,33.4749502,126.3732391
3184,33.3893013,126.2323168
3185,33.4890763,126.4795722
3186,33.4980540,126.5295027
3187,33.4857373,126.4871125
3188,33.5306604,126.6225745
3189,33.5058905,126.5224383
3190,33.4893444,126.4760428
3191,33.5054098,126.4699652
3192,33.4830551,126.4845874
3193,33.4886640,126.4759527
3194,33.4988997,126.5192210
3195,33.4897121,126.4740607
3196,33.4977489,126.5403952
3197,33.5235262,126.8562197
3198,33.4943595,126.5455310
3199,33.5137934,126.5372457
3200,33.4955999,126.5319830
3201,33.5099551,126.5353304
3202,33.3086515,126.1801772
3203,33.5531558,126.7907915
3204,33.4962140,126.9560850
3205,33.4019955,126.2510002
3206,33.4720416,126.5501619
3207,33.5036668,126.5201120
3208,33.5372517,126.6188818
3209,33.3570477,126.2981935
3210,33.5377330,126.8371787
3211,33.5042169,126.5303198
3212,33.4943575,126.5443924
3213,33.5274445,126.8549071
3214,33.5032644,126.5411097
3215,33.4505883,126.6646284
3216,33.4976472,126.5370386
3217,33.4840074,126.4966763
3218,33.4816617,126.4849537
3219,33.4909393,126.5384610
3220,33.4890476,126.4764733
3221,33.4234981,126.4066346
3222,33.4741965,126.5502887
3223,33.4945778,126.5481395
3224,33.4918964,126.4983229
3225,33.4783060,126.4816447
3226,33.4835683,126.4944797
3227,33.4834055,126.4765212
3228,33.3515690,126.3895000
3229,33.3515690,126.3895000
3230,33.3515690,126.3895000
3231,33.3515690,126.3895000
3232,33.4861462,126.4763891
3233,33.4849039,126.4609367
3234,33.5113513,126.5179038
3235,33.5263532,126.8569118
3236,33.4858094,126.4845557
3237,33.4885572,126.4952291
3238,33.5544702,126.7475847
3239,33.5108678,126.5139848
3240,33.4838887,126.4309227
3241,33.4858967,126.4154819
3242,33.4071970,126.2933616
3243,33.5122166,126.5183459
3244,33.4972470,126.4748883
3245,33.5013159,126.5192970
3246,33.4792222,126.4903244
3247,33.5037438,126.5134720
3248,33.4832496,126.4130792
3249,33.4971061,126.5305170
3250,33.5008484,126.5372801
3251,33.4274525,126.4224013
3252,33.4971008,126.5386601
3253,33.4978854,126.5299125
3254,33.4908178,126.4919540
3255,33.4891088,126.4864370
3256,33.4840228,126.3773102
3257,33.5042224,126.5411350
3258,33.4866871,126.4923014
3259,33.5045868,126.5169392
3260,33.4906264,126.4949235
3261,33.5027375,126.5469847
3262,33.5099056,126.7067539
3263,33.5211087,126.5871163
3264,33.4345495,126.7186785
3265,33.5007675,126.5166853
3266,33.4819963,126.4966272
3267,33.4986226,126.5285962
3268,33.4951491,126.5469908
3269,33.5213385,126.5856493
3270,33.4986887,126.5297820
3271,33.5150147,126.5257003
3272,33.4989252,126.5315254
3273,33.5573101,126.7524499
3274,33.5022374,126.5262127
3275,33.4154487,126.2611527
3276,33.3937080,126.2415341
3277,33.4853376,126.3917858
3278,33.4798230,126.5433920
3279,33.4894213,126.5330473
3280,33.5296348,126.5909808
3281,33.5422621,126.6713169
3282,33.4983717,126.5288466
3283,33.4887369,126.4806682
3284,33.5008274,126.5202293
3285,33.4811226,126.4913008
3286,33.5452419,126.6854870
3287,33.5090122,126.5178915
3288,33.5001938,126.5433572
3289,33.4993198,126.5491192
3290,33.4606648,126.5614325
3291,33.5053814,126.5414153
3292,33.5132217,126.5061668
3293,33.5234263,126.8526150
3294,33.4501533,126.5583489
3295,33.5197972,126.5730420
3296,33.4494414,126.3044213
3297,33.4881943,126.4764504
3298,33.5109208,126.5317797
3299,33.5531758,126.7093238
3300,33.5012555,126.5220996
3301,33.5131736,126.5302051
3302,33.4896479,126.4341201
3303,33.5093740,126.5110935
3304,33.4909596,126.4942301
3305,33.4973308,126.5195256
3306,33.4638766,126.6454394
3307,33.4828986,126.4861493
3308,33.5131805,126.5724692
3309,33.4867559,126.4735395
3310,33.5164279,126.5809895
3311,33.4427911,126.4323827
3312,33.5033674,126.5278977
3313,33.4972832,126.5258746
3314,33.4805350,126.4021260
3315,33.4871117,126.4927464
3316,33.5239802,126.8619293
3317,33.5127247,126.5259996
3318,33.4874315,126.4269443
3319,33.5204896,126.5874643
3320,33.4492024,126.5587890
3321,33.4116638,126.2684662
3322,33.5046662,126.5251180
3323,33.4820542,126.6539328
3324,33.4740389,126.5451357
3325,33.4604793,126.4360927
3326,33.4954835,126.8123127
3327,33.4970050,126.5305675
3328,33.5412916,126.6671339
3329,33.5028879,126.5440466
3330,33.4812247,126.5007525
3331,33.5031210,126.5417788
3332,33.4140270,126.2626057
3333,33.5005310,126.5315122
3334,33.4253064,126.6724406
3335,33.4239563,126.2651256
3336,33.5276631,126.5899954
3337,33.5218803,126.5838778
3338,33.4924435,126.4278671
3339,33.5199194,126.4969721
3340,33.4995510,126.5461115
3341,33.4561902,126.7103927
3342,33.4867174,126.4913776
3343,33.5006503,126.5176351
3344,33.5152343,126.5017287
3345,33.5170717,126.5389585
3346,33.4905197,126.4924458
3347,33.4992490,126.5221199
3348,33.4901012,126.4576900
3349,33.4888272,126.5417233
3350,33.5157985,126.5138290
3351,33.4785603,126.4932489
3352,33.4615461,126.3118259
3353,33.4873708,126.4878209
3354,33.4842982,126.3911284
3355,33.4784738,126.5443200
3356,33.3330032,126.2562556
3357,33.4819763,126.3755662
3358,33.4127024,126.2652021
3359,33.4784943,126.4796331
3360,33.4603145,126.5611287
3361,33.4449393,126.5608324
3362,33.5123617,126.5386620
3363,33.4916237,126.4873538
3364,33.4765262,126.4807014
3365,33.5112370,126.5217598
3366,33.4161080,126.2649255
3367,33.4876735,126.4323686
3368,33.3167785,126.2673227
3369,33.4933100,126.4964185
3370,33.4172046,126.2637197
3371,33.3400674,126.2157290
3372,33.5461906,126.6603566
3373,33.4861942,126.4730976
3374,33.4843388,126.5362822
3375,33.4992414,126.5139322
3376,33.4850285,126.4850251
3377,33.4914632,126.5922187
3378,33.5124770,126.5263420
3379,33.4996720,126.5279120
3380,33.5084142,126.9536434
3381,33.4870503,126.4805092
3382,33.5058245,126.5228944
3383,33.4994782,126.5452353
3384,33.4996633,126.5244953
3385,33.3489827,126.1827374
3386,33.4831002,126.5385104
3387,33.5057299,126.5132329
3388,33.5363578,126.6700868
3389,33.4823727,126.4966352
3390,33.4810772,126.4128309
3391,33.5233147,126.8522754
3392,33.4080770,126.2629466
3393,33.5114897,126.5318713
3394,33.5156670,126.5027652
3395,33.4843491,126.4846851
3396,33.4325305,126.6427827
3397,33.4833273,126.4696896
3398,33.4977580,126.5304440
3399,33.4564098,126.4333669
3400,33.5006796,126.5430172
3401,33.4987487,126.5273396
3402,33.4938514,126.5459446
3403,33.5025820,126.5428906
3404,33.4899232,126.4738213
3405,33.3020202,126.2588994
3406,33.5107503,126.5417527
3407,33.4989484,126.5295971
3408,33.5212839,126.5851139
3409,33.5164651,126.5190114
3410,33.5043424,126.5424423
3411,33.5165096,126.5241724
3412,33.3966182,126.2424618
3413,33.4725881,126.5440501
3414,33.4760674,126.5495281
3415,33.4906051,126.4895904
3416,33.4145426,126.2660918
3417,33.5056989,126.5203028
3418,33.4847966,126.4946962
3419,33.5008976,126.5311064
3420,33.5095113,126.5228503
3421,33.4790913,126.4904084
3422,33.5189215,126.4933232
3423,33.4788868,126.4909053
3424,33.4912880,126.4935162
3425,33.5139961,126.5381712
3426,33.5064779,126.5474309
3427,33.4991933,126.5312429
3428,33.4845280,126.4955133
3429,33.4888809,126.5341692
3430,33.5113513,126.5179038
3431,33.4884923,126.4892179
3432,33.5129973,126.5344839
3433,33.5193437,126.4919287
3434,33.5027043,126.5274892
3435,33.4934034,126.5411536
3436,33.4888185,126.4766739
3437,33.4960708,126.5103443
3438,33.4343628,126.3795936
3439,33.5241075,126.5841887
3440,33.4891496,126.4746777
3441,33.4771459,126.4888379
3442,33.4725172,126.3504598
3443,33.4745544,126.5405345
3444,33.4881387,126.5968171
3445,33.5418117,126.6673391
3446,33.4942382,126.4610321
3447,33.4846693,126.4290672
3448,33.4894479,126.4301826
3449,33.5093741,126.4812326
3450,33.4159154,126.2636125
3451,33.5198014,126.4944959
3452,33.4756915,126.5489357
3453,33.3939130,126.2405214
3454,33.4965595,126.5199701
3455,33.4843180,126.3934546
3456,33.5026402,126.5279589
3457,33.5155947,126.5324991
3458,33.5157459,126.5159493
3459,33.4765787,126.5454237
3460,33.5417600,126.6350646
3461,33.5027150,126.4649418
3462,33.4949207,126.5224485
3463,33.4886041,126.4944105
3464,33.5176451,126.5776874
3465,33.4881696,126.4316886
3466,33.5162910,126.5277934
3467,33.4983230,126.6540765
3468,33.4876950,126.4912076
3469,33.4927226,126.4879847
3470,33.5012711,126.5442092
3471,33.5424100,126.6668902
3472,33.5125434,126.5331086
3473,33.5087075,126.8881332
3474,33.5150294,126.9569648
3475,33.4903436,126.4740148
3476,33.4886755,126.4790088
3477,33.4878210,126.5361350
3478,33.5238856,126.8559944
3479,33.4853886,126.4920357
3480,33.4918437,126.5435433
3481,33.4889730,126.4306635
3482,33.4811957,126.4890810
3483,33.4498647,126.4408738
3484,33.5077578,126.5313780
3485,33.5146133,126.5391595
3486,33.4887520,126.5397694
3487,33.4741686,126.5324347
3488,33.5047003,126.5394426
3489,33.4155007,126.2648428
3490,33.5309633,126.6251932
3491,33.5041158,126.4654350
3492,33.5273324,126.8512507
3493,33.4142184,126.2611792
3494,33.4844703,126.4270740
3495,33.3858262,126.2212390
3496,33.4932857,126.8986044
3497,33.5014217,126.5444835
3498,33.5001286,126.5444818
3499,33.4875358,126.4923318
3500,33.4602793,126.4352296
3501,33.5336013,126.6186233
3502,33.4906495,126.5268193
3503,33.4765225,126.4805346
3504,33.4989490,126.6568582
3505,33.4853912,126.4736440
3506,33.5295399,126.8383732
3507,33.4808179,126.4923090
3508,33.4879797,126.4319137
3509,33.4737527,126.5441807
3510,33.4802967,126.4916795
3511,33.5027161,126.9436180
3512,33.5361116,126.8394306
3513,33.4506347,126.6653586
3514,33.5152300,126.5726038
3515,33.5152758,126.5174576
3516,33.4881696,126.4316886
3517,33.4894655,126.4891860
3518,33.9628450,126.2930633
3519,33.4920668,126.5316294
3520,33.4898238,126.5286507
3521,33.4604345,126.3219188
3522,33.4867094,126.4877282
3523,33.4765225,126.4805346
3524,33.4702103,126.7859070
3525,33.5169864,126.5027218
3526,33.4399361,126.3779010
3527,33.4848282,126.4310913
3528,33.4881943,126.4764504
3529,33.4977505,126.9675035
3530,33.4960250,126.9081630
3531,33.4794858,126.5433740
3532,33.4897597,126.4786378
3533,33.4840840,126.5354706
3534,33.5061009,126.4645372
3535,33.4761539,126.5497494
3536,33.5023489,126.5372970
3537,33.5125515,126.5198319
3538,33.4887231,126.4883177
3539,33.4849276,126.4667450
3540,33.4889671,126.4896863
3541,33.4834047,126.4826847
3542,33.4844338,126.5401485
3543,33.4809891,126.4694040
3544,33.4815318,126.4891752
3545,33.5129001,126.4844904
3546,33.5381683,126.6662153
3547,33.4841275,126.4720042
3548,33.5310832,126.8410027
3549,33.5520364,126.7909628
3550,33.4832163,126.4903491
3551,33.4963299,126.5216779
3552,33.5422773,126.6640378
3553,33.5160165,126.5061013
3554,33.5542380,126.8004124
3555,33.4915858,126.4306883
3556,33.5129001,126.4844904
3557,33.4828024,126.4845185
3558,33.4664555,126.3373173
3559,33.5089893,126.5208479
3560,33.4923196,126.4951260
3561,33.4521816,126.3076835
3562,33.4990454,126.5225201
3563,33.5014396,126.5322653
3564,33.3026876,126.1796621
3565,33.5134276,126.9574168
3566,33.4606150,126.4375545
3567,33.4742202,126.5442715
3568,33.4766737,126.5497388
3569,33.5046662,126.5251180
3570,33.5125380,126.5113853
3571,33.3316000,126.2563132
3572,33.5372068,126.8377382
3573,33.4629261,126.3092077
3574,33.5180749,126.5188000
3575,33.5233817,126.8622588
3576,33.3207490,126.1779318
3577,33.4879461,126.5339125
3578,33.5194849,126.5655410
3579,33.5155923,126.5149643
3580,33.4922144,126.4868527
3581,33.4995906,126.5206118
3582,33.4859933,126.4949591
3583,33.4886640,126.4759527
3584,33.4134989,126.2649231
3585,33.4210407,126.4060997
3586,33.4905192,126.4923187
3587,33.4051825,126.2519614
3588,33.4962170,126.5271305
3589,33.5356699,126.6232640
3590,33.5120156,126.5120994
3591,33.4822783,126.4716196
3592,33.4968308,126.5377401
3593,33.5027176,126.5434995
3594,33.4890002,126.4892412
3595,33.4756754,126.3777663
3596,33.4733272,126.5447710
3597,33.4237548,126.4052838
3598,33.4814438,126.4836066
3599,33.4915724,126.5933340
3600,33.4903545,126.4780629
3601,33.4928123,126.4913328
3602,33.5381260,126.6198246
3603,33.4885530,126.4895673
3604,33.4720039,126.5453014
3605,33.4118183,126.2683375
3606,33.4714356,126.5511143
3607,33.5270070,126.8558469
3608,33.4780897,126.4885925
3609,33.4884075,126.4943946
3610,x,x
3611,33.5169864,126.5027218
3612,33.5010287,126.5431000
3613,33.5006503,126.5176351
3614,33.4695034,126.5484023
3615,33.4832650,126.4861117
3616,33.4895609,126.4947405
3617,33.4983558,126.9679279
3618,33.4963067,126.5299781
3619,33.4568812,126.4078112
3620,33.5389669,126.6742166
3621,33.4353566,126.2659493
3622,33.5002176,126.5166492
3623,33.4868322,126.4850675
3624,33.4936911,126.5943498
3625,33.4880714,126.4971603
3626,33.4899885,126.4337927
3627,33.4989295,126.5280726
3628,33.4959933,126.5270958
3629,33.5532157,126.7117269
3630,33.5373139,126.8373072
3631,33.4989456,126.5370854
3632,33.4042082,126.2528014
3633,33.5032632,126.4640780
3634,33.4872459,126.5014375
3635,33.4992699,126.5315999
3636,33.5095418,126.9435297
3637,33.4930773,126.5411853
3638,33.5088476,126.5335044
3639,33.4522529,126.6152272
3640,33.5067055,126.5349777
3641,33.4880862,126.4918835
3642,33.5554385,126.7965311
3643,33.4881709,126.4912630
3644,33.5011216,126.5099437
3645,33.4168880,126.2650391
3646,33.4879878,126.4917351
3647,33.4997908,126.5323431
3648,33.4790599,126.4611958
3649,33.3922827,126.2410938
3650,33.3925535,126.2412544
3651,33.4143905,126.2631185
3652,33.4639293,126.6606677
3653,33.3190074,126.2686563
3654,33.4355718,126.6756520
3655,33.4915718,126.4945418
3656,33.4894679,126.4800469
3657,33.5050018,126.5128600
3658,33.4559020,126.5623921
3659,33.4835568,126.3965408
3660,33.4972470,126.4748883
3661,33.4366626,126.2748943
3662,33.4897952,126.4788872
3663,33.5175092,126.5266741
3664,33.4765254,126.4782094
3665,33.5102425,126.5321913
3666,33.4909544,126.4943705
3667,33.5114059,126.5319296
3668,33.4822085,126.4735735
3669,33.5027672,126.5438194
3670,33.4876950,126.4912076
3671,33.5160325,126.5276869
3672,33.4144628,126.2636439
3673,33.4997139,126.5286775
3674,33.5091548,126.5388481
3675,33.5147384,126.5754781
3676,33.4914731,126.4899317
3677,33.5017830,126.5285129
3678,33.5099037,126.5141805
3679,33.4765251,126.4795720
3680,33.4992526,126.5351137
3681,33.4866864,126.4927994
3682,33.5137453,126.5367906
3683,33.4868069,126.4825488
3684,33.5113513,126.5179038
3685,33.4855604,126.5358878
3686,33.5408307,126.6684864
3687,33.3958956,126.2425248
3688,33.4953829,126.4382114
3689,33.4974572,126.5298536
3690,33.5070083,126.5245898
3691,33.4904510,126.4979130
3692,33.4861916,126.4916515
3693,33.5028654,126.5429824
3694,33.4893605,126.4119047
3695,33.4735066,126.5468516
3696,33.5062052,126.5250548
3697,33.4656922,126.3342815
3698,33.4827925,126.3763058
3699,33.4873951,126.4801838
3700,33.5013234,126.5312782
3701,33.4894655,126.4891860
3702,33.4905071,126.4917843
3703,33.4836791,126.4890263
3704,33.5001196,126.5280606
3705,x,x
3706,33.4837882,126.4849750
3707,33.4899326,126.4806485
3708,33.4837094,126.3960463
3709,33.3240754,126.2290188
3710,33.5051327,126.5416003
3711,33.4857616,126.4728465
3712,33.4933522,126.5477398
3713,33.4986608,126.4579202
3714,33.3505490,126.1830330
3715,33.4920178,126.5294170
3716,33.4761528,126.4784384
3717,33.4926954,126.5446737
3718,33.5125074,126.5101834
3719,33.5163035,126.5244129
3720,33.4918769,126.5284415
3721,33.4364488,126.5549263
3722,33.2892224,126.1662001
3723,33.4995386,126.5220103
3724,33.5150653,126.5176192
3725,33.4443098,126.4035768
3726,33.4896565,126.4909647
3727,33.4798964,126.4617972
3728,33.5141195,126.5257305
3729,33.4910958,126.5446913
3730,33.4824264,126.4947498
3731,33.4722459,126.5405624
3732,33.5037820,126.4650697
3733,33.4603649,126.5620679
3734,33.4894044,126.5359409
3735,33.4867449,126.4746793
3736,33.4131616,126.2645068
3737,33.4844073,126.4907844
3738,33.4978989,126.5199600
3739,33.5041190,126.5127537
3740,33.4865996,126.4313841
3741,33.5499484,126.6558601
3742,33.4865996,126.4313841
3743,33.4341143,126.4223926
3744,33.5024042,126.5474387
3745,33.5002954,126.5282501
3746,33.5044901,126.5418261
3747,33.5023899,126.5200994
3748,33.5182067,126.5777058
3749,33.4465071,126.3050528
3750,33.5050638,126.4646563
3751,33.4862118,126.4926331
3752,33.5036635,126.5369366
3753,33.5025374,126.5284798
3754,33.5102713,126.5232053
3755,33.4866954,126.4943280
3756,33.5054880,126.5416381
3757,33.4840760,126.4750633
3758,33.4787176,126.4881509
3759,33.4894281,126.4915402
3760,33.5074695,126.4702872
3761,33.4765175,126.4888321
3762,33.5014963,126.5266186
3763,33.4853110,126.4945429
3764,33.5553045,126.7947234
3765,33.3087737,126.1651937
3766,33.4784439,126.4895107
3767,33.4897236,126.4882527
3768,33.4807391,126.3761294
3769,33.4980222,126.5298891
3770,33.5186902,126.9498341
3771,33.4421709,126.2807270
3772,33.5163902,126.5259660
3773,33.4904614,126.5262870
3774,33.5209298,126.8649689
3775,33.4874325,126.4896166
3776,33.4890471,126.4773400
3777,33.4621371,126.3122572
3778,33.4841841,126.3773701
3779,33.5572649,126.7937549
3780,33.5542026,126.7466800
3781,33.4969904,126.5297121
3782,33.5064888,126.4656141
3783,33.5129288,126.5198574
3784,33.5078157,126.5240621
3785,33.4874686,126.4920847
3786,33.4635257,126.6109648
3787,33.5165582,126.5767017
3788,33.5158840,126.5267076
3789,33.4934427,126.5455642
3790,33.4888944,126.4826361
3791,33.4920961,126.5397624
3792,33.4869083,126.3912423
3793,33.3937080,126.2415341
3794,33.4563488,126.6622307
3795,33.5071180,126.5206852
3796,33.4421066,126.3766143
3797,33.5171276,126.5319691
3798,33.5564640,126.8048152
3799,33.4744475,126.5322955
3800,33.5067308,126.4697059
3801,33.5416964,126.6670946
3802,33.4858236,126.4782833
3803,33.5058291,126.9536391
3804,33.4848082,126.4300608
3805,33.5151323,126.5396229
3806,33.4944134,126.9025681
3807,33.4925012,126.6716086
3808,33.5139082,126.5353699
3809,33.4906881,126.4947720
3810,33.3395484,126.2781567
3811,33.5140242,126.5202291
3812,33.5170802,126.5024227
3813,33.4942022,126.9510030
3814,33.5271289,126.8548296
3815,33.4904002,126.4799605
3816,33.4889671,126.4896863
3817,33.4879387,126.4999676
3818,33.5082986,126.9439926
3819,33.3656494,126.1979111
3820,33.4915186,126.5426794
3821,33.4884320,126.5109776
3822,33.4894162,126.5336555
3823,33.4988605,126.5242488
3824,33.5047723,126.5386638
3825,33.9632052,126.2976396
3826,33.5151413,126.5895793
3827,33.4988000,126.5306769
3828,33.5113339,126.9655086
3829,33.4966565,126.5374937
3830,33.4876768,126.4314047
3831,33.3212203,126.2644613
3832,33.4781555,126.4888462
3833,33.5088304,126.5330970
3834,33.4603630,126.5616532
3835,33.4753258,126.5468102
3836,33.3849978,126.2265443
3837,33.5100385,126.5431018
3838,33.5023801,126.5462948
3839,33.3936047,126.2402935
3840,33.5138120,126.5371371
3841,33.4644556,126.3185564
3842,33.4591045,126.7120096
3843,33.4882424,126.4847057
3844,33.4887969,126.4878074
3845,33.4711846,126.5451662
3846,33.4890535,126.4951490
3847,33.5287323,126.5891148
3848,33.4881787,126.4307009
3849,33.4785033,126.6358137
3850,33.5241233,126.8544125
3851,33.4142609,126.2665586
3852,33.5009862,126.5143683
3853,33.3016976,126.1926275
3854,33.4838441,126.3781467
3855,33.4243043,126.4058007
3856,33.5087998,126.5107095
3857,33.4971397,126.5293642
3858,33.4305716,126.5837373
3859,33.3191825,126.2707892
3860,33.4897121,126.4740607
3861,33.3456634,126.3684579
3862,33.5454122,126.6620374
3863,33.4878933,126.4764723
3864,33.5107997,126.5203498
3865,33.4897406,126.4753950
3866,33.4902274,126.5344846
3867,33.5032029,126.5419658
3868,33.4936203,126.4470465
3869,33.4772734,126.3628234
3870,33.4253754,126.4057773
3871,33.4922676,126.5915104
3872,33.4963663,126.5188080
3873,33.5029397,126.4634281
3874,33.4874993,126.4323429
3875,33.4753265,126.5472712
3876,33.4753265,126.5472712
3877,33.4850274,126.4920116
3878,33.5091481,126.5360083
3879,33.4161080,126.2649255
3880,33.4999958,126.5285739
3881,33.5359987,126.8394668
3882,33.5112683,126.5304125
3883,33.4955890,126.5260415
3884,33.4919136,126.4768543
3885,33.4962471,126.5306956
3886,33.4876789,126.4316438
3887,33.4882067,126.4908795
3888,33.4865912,126.4773424
3889,33.4737632,126.5440110
3890,33.4887957,126.4791572
3891,33.4961497,126.5366640
3892,33.4756916,126.5485029
3893,33.4965866,126.5299612
3894,33.4369327,126.6770396
3895,33.4105935,126.2656616
3896,33.3456634,126.3684579
3897,33.4938149,126.4671745
3898,33.3456634,126.3684579
3899,33.9607882,126.2956257
3900,33.4855099,126.4973335
3901,33.4710147,126.7825801
3902,33.3020202,126.2588994
3903,33.5514513,126.7462868
3904,33.4813410,126.4842232
3905,33.4991442,126.5284342
3906,33.5038413,126.5380578
3907,33.5147033,126.5740762
3908,33.4972470,126.4748883
